"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 00:00","2021","02","01","00:00","-10.7","","-18.1","","55","","","M","2","","10","","","M","99.65","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 01:00","2021","02","01","01:00","-11.7","","-17.9","","61","","","M","31","","10","","","M","99.64","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 02:00","2021","02","01","02:00","-12.4","","-18.1","","63","","","M","32","","12","","","M","99.63","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 03:00","2021","02","01","03:00","-11.8","","-17.5","","63","","","M","33","","7","","","M","99.62","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 04:00","2021","02","01","04:00","-11.5","","-17.4","","62","","","M","34","","8","","","M","99.59","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 05:00","2021","02","01","05:00","-11.3","","-17.6","","60","","","M","34","","8","","","M","99.58","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 06:00","2021","02","01","06:00","-11.0","","-16.7","","63","","","M","32","","12","","","M","99.60","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 07:00","2021","02","01","07:00","-11.5","","-17.1","","64","","","M","32","","14","","","M","99.63","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 08:00","2021","02","01","08:00","-11.3","","-16.8","","64","","","M","31","","12","","","M","99.65","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 09:00","2021","02","01","09:00","-10.9","","-17.8","","57","","","M","33","","10","","","M","99.65","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 10:00","2021","02","01","10:00","-9.3","","-17.5","","52","","","M","33","","8","","","M","99.63","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 11:00","2021","02","01","11:00","-8.0","","-17.3","","48","","","M","2","","10","","","M","99.60","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 12:00","2021","02","01","12:00","-6.8","","-16.4","","47","","","M","32","","10","","","M","99.52","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 13:00","2021","02","01","13:00","-5.6","","-14.7","","49","","","M","33","","11","","","M","99.43","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 14:00","2021","02","01","14:00","-4.8","","-14.4","","47","","","M","36","","9","","","M","99.35","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 15:00","2021","02","01","15:00","-3.9","","-13.6","","47","","","M","32","","15","","","M","99.34","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 16:00","2021","02","01","16:00","-4.9","","-15.7","","43","","","M","36","","9","","","M","99.37","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 17:00","2021","02","01","17:00","-5.5","","-14.2","","51","","","M","31","","19","","","M","99.39","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 18:00","2021","02","01","18:00","-7.1","","-14.9","","54","","","M","31","","15","","","M","99.42","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 19:00","2021","02","01","19:00","-7.2","","-15.5","","52","","","M","32","","20","","","M","99.43","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 20:00","2021","02","01","20:00","-7.0","","-14.7","","54","","","M","33","","18","","","M","99.42","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 21:00","2021","02","01","21:00","-7.3","","-14.5","","57","","","M","31","","12","","","M","99.41","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 22:00","2021","02","01","22:00","-7.4","","-14.6","","57","","","M","31","","12","","","M","99.40","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01 23:00","2021","02","01","23:00","-7.4","","-15.3","","54","","","M","31","","13","","","M","99.37","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 00:00","2021","02","02","00:00","-7.8","","-15.6","","54","","","M","32","","12","","","M","99.34","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 01:00","2021","02","02","01:00","-8.2","","-16.1","","54","","","M","33","","12","","","M","99.29","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 02:00","2021","02","02","02:00","-9.8","","-16.6","","58","","","M","30","","17","","","M","99.25","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 03:00","2021","02","02","03:00","-9.5","","-16.2","","59","","","M","32","","20","","","M","99.20","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 04:00","2021","02","02","04:00","-9.6","","-16.0","","60","","","M","32","","13","","","M","99.21","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 05:00","2021","02","02","05:00","-10.2","","-15.8","","64","","","M","32","","19","","","M","99.19","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 06:00","2021","02","02","06:00","-10.2","","-15.8","","64","","","M","31","","14","","","M","99.18","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 07:00","2021","02","02","07:00","-9.7","","-15.4","","64","","","M","31","","17","","","M","99.18","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 08:00","2021","02","02","08:00","-9.9","","-15.0","","66","","","M","32","","26","","","M","99.10","","","","-19","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 09:00","2021","02","02","09:00","-8.6","","-14.3","","64","","","M","33","","18","","","M","99.02","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 10:00","2021","02","02","10:00","-6.9","","-13.1","","62","","","M","32","","21","","","M","98.93","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 11:00","2021","02","02","11:00","-5.9","","-13.1","","57","","","M","34","","25","","","M","98.89","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 12:00","2021","02","02","12:00","-4.7","","-12.9","","53","","","M","33","","19","","","M","98.76","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 13:00","2021","02","02","13:00","-3.3","","-11.1","","55","","","M","33","","26","","","M","98.65","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 14:00","2021","02","02","14:00","-2.5","","-10.1","","56","","","M","32","","27","","","M","98.62","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 15:00","2021","02","02","15:00","-1.7","","-9.2","","57","","","M","31","","28","","","M","98.59","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 16:00","2021","02","02","16:00","-1.6","","-8.2","","61","","","M","31","","27","","","M","98.58","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 17:00","2021","02","02","17:00","-1.3","","-7.0","","65","","","M","32","","32","","","M","98.56","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 18:00","2021","02","02","18:00","-1.8","","-6.8","","69","","","M","31","","30","","","M","98.60","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 19:00","2021","02","02","19:00","-1.5","","-8.1","","61","","","M","32","","37","","","M","98.56","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 20:00","2021","02","02","20:00","-1.9","","-8.5","","61","","","M","32","","30","","","M","98.53","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 21:00","2021","02","02","21:00","-1.8","","-8.2","","62","","","M","33","","40","","","M","98.52","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 22:00","2021","02","02","22:00","-2.7","","-8.4","","65","","","M","32","","40","","","M","98.51","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02 23:00","2021","02","02","23:00","-3.4","","-9.1","","65","","","M","32","","39","","","M","98.49","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 00:00","2021","02","03","00:00","-4.6","","-10.0","","66","","","M","32","","39","","","M","98.47","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 01:00","2021","02","03","01:00","-5.4","","-10.7","","66","","","M","32","","38","","","M","98.43","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 02:00","2021","02","03","02:00","-6.1","","-11.1","","68","","","M","33","","39","","","M","98.44","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 03:00","2021","02","03","03:00","-6.9","","-11.7","","69","","","M","33","","32","","","M","98.47","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 04:00","2021","02","03","04:00","-7.7","","-12.1","","71","","","M","33","","35","","","M","98.46","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 05:00","2021","02","03","05:00","-8.3","","-12.7","","71","","","M","32","","35","","","M","98.48","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 06:00","2021","02","03","06:00","-8.4","","-12.8","","71","","","M","32","","36","","","M","98.52","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 07:00","2021","02","03","07:00","-8.1","","-13.2","","67","","","M","32","","33","","","M","98.59","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 08:00","2021","02","03","08:00","-7.7","","-13.2","","65","","","M","33","","36","","","M","98.59","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 09:00","2021","02","03","09:00","-7.7","","-13.0","","66","","","M","33","","30","","","M","98.61","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 10:00","2021","02","03","10:00","-6.4","","-13.4","","58","","","M","32","","32","","","M","98.65","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 11:00","2021","02","03","11:00","-4.9","","-13.5","","51","","","M","31","","26","","","M","98.69","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 12:00","2021","02","03","12:00","-2.6","","-13.1","","45","","","M","30","","28","","","M","98.68","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 13:00","2021","02","03","13:00","-1.5","","-11.7","","46","","","M","30","","28","","","M","98.64","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 14:00","2021","02","03","14:00","-1.8","","-10.4","","52","","","M","31","","38","","","M","98.63","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 15:00","2021","02","03","15:00","-0.9","","-9.1","","54","","","M","31","","34","","","M","98.65","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 16:00","2021","02","03","16:00","-1.2","","-9.4","","54","","","M","31","","34","","","M","98.68","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 17:00","2021","02","03","17:00","-1.9","","-10.1","","54","","","M","31","","29","","","M","98.70","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 18:00","2021","02","03","18:00","-2.7","","-9.6","","59","","","M","31","","28","","","M","98.71","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 19:00","2021","02","03","19:00","-2.9","","-8.9","","63","","","M","31","","33","","","M","98.73","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 20:00","2021","02","03","20:00","-2.9","","-8.1","","67","","","M","31","","33","","","M","98.76","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 21:00","2021","02","03","21:00","-3.0","","-7.8","","70","","","M","31","","30","","","M","98.85","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 22:00","2021","02","03","22:00","-3.4","","-7.9","","71","","","M","30","","24","","","M","98.88","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03 23:00","2021","02","03","23:00","-3.9","","-8.0","","73","","","M","30","","24","","","M","98.89","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 00:00","2021","02","04","00:00","-4.1","","-8.1","","74","","","M","31","","25","","","M","98.91","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 01:00","2021","02","04","01:00","-4.3","","-8.5","","73","","","M","31","","21","","","M","98.91","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 02:00","2021","02","04","02:00","-3.8","","-8.5","","70","","","M","32","","22","","","M","98.95","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 03:00","2021","02","04","03:00","-3.9","","-8.8","","69","","","M","29","","17","","","M","98.99","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 04:00","2021","02","04","04:00","-4.3","","-8.7","","72","","","M","31","","22","","","M","99.01","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 05:00","2021","02","04","05:00","-4.6","","-8.7","","73","","","M","31","","19","","","M","99.04","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 06:00","2021","02","04","06:00","-5.1","","-7.9","","80","","","M","29","","12","","","M","99.05","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 07:00","2021","02","04","07:00","-7.3","","-9.7","","83","","","M","32","","6","","","M","99.03","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 08:00","2021","02","04","08:00","-7.6","","-9.2","","88","","","M","20","","10","","","M","99.09","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 09:00","2021","02","04","09:00","-3.7","","-6.5","","81","","","M","20","","14","","","M","99.11","","","","-9","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 10:00","2021","02","04","10:00","-1.2","","-5.9","","70","","","M","21","","15","","","M","99.09","","","","-6","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 11:00","2021","02","04","11:00","0.2","","-6.2","","62","","","M","26","","20","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 12:00","2021","02","04","12:00","2.2","","-7.0","","51","","","M","23","","7","","","M","99.00","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 13:00","2021","02","04","13:00","3.5","","-7.7","","44","","","M","19","","14","","","M","98.87","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 14:00","2021","02","04","14:00","4.3","","-7.5","","42","","","M","21","","20","","","M","98.81","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 15:00","2021","02","04","15:00","3.5","","-9.9","","37","","","M","20","","18","","","M","98.74","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 16:00","2021","02","04","16:00","3.0","","-6.5","","50","","","M","21","","18","","","M","98.63","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 17:00","2021","02","04","17:00","0.8","","-5.2","","64","","","M","17","","17","","","M","98.54","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 18:00","2021","02","04","18:00","-0.2","","-4.7","","71","","","M","19","","14","","","M","98.52","","","","-4","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 19:00","2021","02","04","19:00","-0.5","","-3.6","","80","","","M","18","","14","","","M","98.41","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 20:00","2021","02","04","20:00","-0.6","","-3.1","","83","","","M","17","","14","","","M","98.30","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 21:00","2021","02","04","21:00","-0.1","","-4.2","","74","","","M","15","","10","","","M","98.02","","","","-3","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 22:00","2021","02","04","22:00","0.6","","-3.6","","73","","","M","16","","13","","","M","97.97","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04 23:00","2021","02","04","23:00","1.4","","-3.1","","72","","","M","13","","18","","","M","97.80","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 00:00","2021","02","05","00:00","1.8","","-2.3","","75","","","M","18","","21","","","M","97.73","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 01:00","2021","02","05","01:00","-0.2","","-2.0","","88","","","M","17","","18","","","M","97.57","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 02:00","2021","02","05","02:00","-0.3","","-1.0","","95","","","M","15","","16","","","M","97.35","","","","-5","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 03:00","2021","02","05","03:00","1.2","","0.4","","94","","","M","17","","23","","","M","97.14","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 04:00","2021","02","05","04:00","1.2","","0.4","","94","","","M","18","","28","","","M","97.01","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 05:00","2021","02","05","05:00","1.2","","0.3","","93","","","M","19","","28","","","M","96.92","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 06:00","2021","02","05","06:00","1.6","","0.8","","94","","","M","22","","24","","","M","96.87","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 07:00","2021","02","05","07:00","1.0","","-1.7","","83","","","M","23","","31","","","M","96.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 08:00","2021","02","05","08:00","-0.4","","-3.6","","79","","","M","24","","35","","","M","97.05","","","","-7","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 09:00","2021","02","05","09:00","-1.1","","-5.3","","73","","","M","23","","35","","","M","97.16","","","","-8","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 10:00","2021","02","05","10:00","-2.3","","-6.7","","72","","","M","22","","37","","","M","97.26","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 11:00","2021","02","05","11:00","-2.7","","-6.8","","74","","","M","23","","26","","","M","97.36","","","","-10","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 12:00","2021","02","05","12:00","-3.4","","-7.6","","72","","","M","22","","31","","","M","97.40","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 13:00","2021","02","05","13:00","-3.6","","-9.0","","66","","","M","22","","35","","","M","97.44","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 14:00","2021","02","05","14:00","-4.4","","-9.9","","65","","","M","23","","32","","","M","97.50","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 15:00","2021","02","05","15:00","-5.1","","-10.8","","65","","","M","22","","27","","","M","97.62","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 16:00","2021","02","05","16:00","-5.8","","-11.5","","64","","","M","23","","21","","","M","97.73","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 17:00","2021","02","05","17:00","-6.5","","-12.6","","62","","","M","23","","26","","","M","97.83","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 18:00","2021","02","05","18:00","-7.5","","-13.3","","64","","","M","23","","28","","","M","97.90","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 19:00","2021","02","05","19:00","-7.6","","-15.2","","55","","","M","24","","18","","","M","97.93","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 20:00","2021","02","05","20:00","-7.9","","-14.6","","59","","","M","24","","17","","","M","97.96","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 21:00","2021","02","05","21:00","-7.7","","-13.3","","64","","","M","23","","25","","","M","98.01","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 22:00","2021","02","05","22:00","-7.7","","-14.0","","61","","","M","23","","23","","","M","98.05","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05 23:00","2021","02","05","23:00","-7.4","","-13.4","","63","","","M","24","","22","","","M","98.08","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 00:00","2021","02","06","00:00","-7.5","","-13.8","","61","","","M","24","","20","","","M","98.05","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 01:00","2021","02","06","01:00","-7.3","","-13.4","","62","","","M","23","","22","","","M","98.03","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 02:00","2021","02","06","02:00","-7.9","","-13.5","","65","","","M","24","","13","","","M","98.06","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 03:00","2021","02","06","03:00","-8.2","","-13.9","","64","","","M","23","","17","","","M","98.12","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 04:00","2021","02","06","04:00","-8.3","","-13.8","","65","","","M","24","","15","","","M","98.20","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 05:00","2021","02","06","05:00","-8.5","","-13.7","","66","","","M","23","","18","","","M","98.29","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 06:00","2021","02","06","06:00","-9.2","","-13.3","","72","","","M","23","","22","","","M","98.37","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 07:00","2021","02","06","07:00","-9.3","","-13.2","","73","","","M","22","","23","","","M","98.46","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 08:00","2021","02","06","08:00","-9.3","","-13.0","","75","","","M","23","","19","","","M","98.57","","","","-17","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 09:00","2021","02","06","09:00","-8.8","","-12.7","","74","","","M","21","","27","","","M","98.65","","","","-18","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 10:00","2021","02","06","10:00","-8.4","","-12.3","","73","","","M","23","","19","","","M","98.74","","","","-16","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 11:00","2021","02","06","11:00","-7.7","","-12.4","","69","","","M","24","","18","","","M","98.85","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 12:00","2021","02","06","12:00","-7.4","","-13.0","","65","","","M","24","","16","","","M","98.89","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 13:00","2021","02","06","13:00","-7.0","","-13.8","","59","","","M","25","","29","","","M","98.97","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 14:00","2021","02","06","14:00","-6.8","","-14.0","","57","","","M","25","","30","","","M","99.06","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 15:00","2021","02","06","15:00","-6.5","","-13.8","","56","","","M","26","","28","","","M","99.10","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 16:00","2021","02","06","16:00","-6.5","","-13.5","","58","","","M","24","","18","","","M","99.21","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 17:00","2021","02","06","17:00","-6.8","","-13.9","","57","","","M","23","","25","","","M","99.25","","","","-15","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 18:00","2021","02","06","18:00","-7.0","","-14.1","","58","","","M","25","","12","","","M","99.27","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 19:00","2021","02","06","19:00","-7.1","","-13.7","","60","","","M","21","","17","","","M","99.32","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 20:00","2021","02","06","20:00","-7.5","","-13.2","","64","","","M","22","","16","","","M","99.38","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 21:00","2021","02","06","21:00","-8.0","","-13.1","","67","","","M","22","","12","","","M","99.35","","","","-13","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 22:00","2021","02","06","22:00","-8.2","","-12.7","","70","","","M","26","","13","","","M","99.25","","","","-14","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06 23:00","2021","02","06","23:00","-8.2","","-12.3","","72","","","M","23","","5","","","M","99.22","","","","-11","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 00:00","2021","02","07","00:00","-8.0","","-12.0","","73","","","M","24","","7","","","M","99.18","","","","-12","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07 01:00","2021","02","07","01:00","-7.9","","-11.8","","74","","","M","23","","8","","","M","99.14","","","","-12","","NA"
